模型名称：DUMP 
合约名称：IF1206   
测试时间：2012-05-17 -- 2012-06-08 
测试周期：1分钟 
测试模式：实战模式 
开仓时使用的资金比率：100% 
最大开仓手数：1000 
保证金比率：1% 
单位：300元/点 
手续费：0.06‰ 
---------------------------------- 
  测试天数：		22		  测试周期数：	4540 
  指令总数：		4540		  平均交易周期：1 
  初始资金：		330000		  最终权益：	7380 
  总收益率(盈利/初始资金)：	-97.76%	  盈利：	-322620.06 
  扣除最大盈利后收益率：	-100.87% 
  扣除最大亏损后收益率：	-96.73% 
 
  可靠性(胜率)：	53.85%		  成交额：	5448997376 
  期望收益(平均R乘数)：	0.00R		  总手续费：	326940 
 
  总交易次数：		4540		 
  盈利次数比例：	36.61%		  亏损次数比例：	35.57% 
  平均利润率：		-0.02%		  平均每次盈利：	-71 
  标准离差率：		45046.7%		  标准离差：		428.62 
  多头次数：		2270		  空头次数：		2269 
  多头盈利次数：	820		  空头盈利次数：	842 
 
  盈利次数：		1662		  亏损次数：	1615 
  总盈利：		580020(175.76%)	  总亏损：	-575701(-174.45%) 
  平均盈利率：		1423(0.43%)	  平均亏损率：	-1415(-0.43%) 
  最大盈利额：		10260(43.67%)	  最大亏损额：	-3420(-21.82%) 
  平均盈利周期：	1		  平均亏损周期：	1 
  最大盈利周期：	1		  最大亏损周期：	1 
  最大连续盈利次数：	10		  最大连续亏损次数：	9 
  最大连续盈利：	10260(43.67%)	  最大连续亏损：	-3720(-12.92%) 
 
  空仓总时间：		0		  最长空仓时间：	0 
  空仓时间/总时间：	0.00% 
 
 
开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20120522 09:34	2589.8	空头	20120522 09:35	2588.6	1	93	360	266.8	236729.0	正常
20120522 09:35	2588.6	多头	20120522 09:36	2590.2	1	93	480	386.7	237115.7	正常
20120522 09:36	2590.2	空头	20120522 09:37	2592.0	1	93	-540	-633.3	236482.4	正常
20120522 09:37	2592.0	多头	20120522 09:38	2593.2	1	93	360	266.7	236749.1	正常
20120522 09:38	2593.2	空头	20120522 09:39	2592.8	1	93	120	26.6	236775.7	正常
20120522 09:39	2592.8	多头	20120522 09:40	2594.6	1	93	540	446.6	237222.3	正常
20120522 09:40	2594.6	空头	20120522 09:41	2593.8	1	93	240	146.6	237369.0	正常
20120522 09:41	2593.8	多头	20120522 09:42	2595.8	1	93	600	506.6	237875.6	正常
20120522 09:42	2595.8	空头	20120522 09:43	2594.8	1	93	300	206.6	238082.1	正常
20120522 09:43	2594.8	多头	20120522 09:44	2594.0	1	93	-240	-333.4	237748.7	正常
20120522 09:44	2594.0	空头	20120522 09:45	2593.8	1	93	60	-33.4	237715.3	正常
20120522 09:45	2593.8	多头	20120522 09:46	2594.8	1	93	300	206.6	237922.0	正常
20120522 09:46	2594.8	空头	20120522 09:47	2593.4	1	93	420	326.7	238248.6	正常
20120522 09:47	2593.4	多头	20120522 09:48	2593.8	1	93	120	26.7	238275.3	正常
20120522 09:48	2593.8	空头	20120522 09:49	2593.0	1	93	240	146.7	238421.9	正常
20120522 09:49	2593.0	多头	20120522 09:50	2594.2	1	93	360	266.6	238688.5	正常
20120522 09:50	2594.2	空头	20120522 09:51	2595.0	1	93	-240	-333.4	238355.1	正常
20120522 09:51	2595.0	多头	20120522 09:52	2595.6	1	93	180	86.6	238441.7	正常
20120522 09:52	2595.6	空头	20120522 09:53	2596.6	1	93	-300	-393.5	238048.3	正常
20120522 09:53	2596.6	多头	20120522 09:54	2597.2	1	93	180	86.5	238134.7	正常
20120522 09:54	2597.2	空头	20120522 09:55	2598.0	1	94	-240	-333.5	237801.2	正常
20120522 09:55	2598.0	多头	20120522 09:56	2597.2	1	94	-240	-333.5	237467.7	正常
20120522 09:56	2597.2	空头	20120522 09:57	2596.6	1	93	180	86.5	237554.1	正常
20120522 09:57	2596.6	多头	20120522 09:58	2598.8	1	94	660	566.5	238120.6	正常
20120522 09:58	2598.8	空头	20120522 09:59	2599.2	1	94	-120	-213.5	237907.1	正常
20120522 09:59	2599.2	多头	20120522 10:00	2598.2	1	94	-300	-393.6	237513.5	正常
20120522 10:00	2598.2	空头	20120522 10:01	2596.6	1	94	480	386.4	237900.0	正常
20120522 10:01	2596.6	多头	20120522 10:02	2596.2	1	93	-120	-213.5	237686.5	正常
20120522 10:02	2596.2	空头	20120522 10:03	2595.6	1	93	180	86.5	237773.0	正常
20120522 10:03	2595.6	多头	20120522 10:04	2595.2	1	93	-120	-213.5	237559.5	正常
20120522 10:04	2595.2	空头	20120522 10:05	2595.8	1	93	-180	-273.5	237286.0	正常
20120522 10:05	2595.8	多头	20120522 10:06	2594.6	1	93	-360	-453.4	236832.6	正常
20120522 10:06	2594.6	空头	20120522 10:07	2595.8	1	93	-360	-453.4	236379.2	正常
20120522 10:07	2595.8	多头	20120522 10:08	2594.6	1	93	-360	-453.4	235925.8	正常
20120522 10:08	2594.6	空头	20120522 10:09	2595.0	1	93	-120	-213.4	235712.4	正常
20120522 10:09	2595.0	多头	20120522 10:10	2596.0	1	93	300	206.6	235919.0	正常
20120522 10:10	2596.0	空头	20120522 10:11	2595.6	1	93	120	26.5	235945.5	正常
20120522 10:11	2595.6	多头	20120522 10:12	2594.6	1	93	-300	-393.4	235552.1	正常
20120522 10:12	2594.6	空头	20120522 10:13	2595.0	1	93	-120	-213.4	235338.7	正常
20120522 10:13	2595.0	多头	20120522 10:14	2596.2	1	93	360	266.5	235605.2	正常
20120522 10:14	2596.2	空头	20120522 10:15	2594.0	1	93	660	566.6	236171.8	正常
20120522 10:15	2594.0	多头	20120522 10:16	2595.8	1	93	540	446.6	236618.4	正常
20120522 10:16	2595.8	空头	20120522 10:17	2596.0	1	93	-60	-153.4	236465.0	正常
20120522 10:17	2596.0	多头	20120522 10:18	2597.0	1	93	300	206.5	236671.5	正常
20120522 10:18	2597.0	空头	20120522 10:19	2598.2	1	94	-360	-453.5	236218.0	正常
20120522 10:19	2598.2	多头	20120522 10:20	2597.0	1	94	-360	-453.5	235764.5	正常
20120522 10:20	2597.0	空头	20120522 10:21	2599.2	1	94	-660	-753.5	235011.0	正常
20120522 10:21	2599.2	多头	20120522 10:22	2598.2	1	94	-300	-393.6	234617.4	正常
20120522 10:22	2598.2	空头	20120522 10:23	2595.2	1	93	900	806.5	235423.9	正常
20120522 10:23	2595.2	多头	20120522 10:24	2594.0	1	93	-360	-453.4	234970.5	正常
20120522 10:24	2594.0	空头	20120522 10:25	2595.2	1	93	-360	-453.4	234517.1	正常
20120522 10:25	2595.2	多头	20120522 10:26	2596.0	1	93	240	146.6	234663.7	正常
20120522 10:26	2596.0	空头	20120522 10:27	2601.6	1	94	-1680	-1773.6	232890.1	正常
20120522 10:27	2601.6	多头	20120522 10:28	2602.0	1	94	120	26.3	232916.4	正常
20120522 10:28	2602.0	空头	20120522 10:29	2599.4	1	94	780	686.4	233602.8	正常
20120522 10:29	2599.4	多头	20120522 10:30	2600.4	1	94	300	206.4	233809.2	正常
20120522 10:30	2600.4	空头	20120522 10:31	2601.2	1	94	-240	-333.6	233475.5	正常
20120522 10:31	2601.2	多头	20120522 10:32	2601.2	1	94	0	-93.6	233381.9	正常
20120522 10:32	2601.2	空头	20120522 10:33	2603.4	1	94	-660	-753.7	232628.2	正常
20120522 10:33	2603.4	多头	20120522 10:34	2603.0	1	94	-120	-213.7	232414.5	正常
20120522 10:34	2603.0	空头	20120522 10:35	2602.8	1	94	60	-33.7	232380.8	正常
20120522 10:35	2602.8	多头	20120522 10:36	2602.4	1	94	-120	-213.7	232167.1	正常
20120522 10:36	2602.4	空头	20120522 10:37	2602.2	1	94	60	-33.7	232133.4	正常
20120522 10:37	2602.2	多头	20120522 10:38	2602.8	1	94	180	86.3	232219.7	正常
20120522 10:38	2602.8	空头	20120522 10:39	2601.6	1	94	360	266.3	232486.0	正常
20120522 10:39	2601.6	多头	20120522 10:40	2599.8	1	94	-540	-633.6	231852.4	正常
20120522 10:40	2599.8	空头	20120522 10:41	2601.0	1	94	-360	-453.6	231398.8	正常
20120522 10:41	2601.0	多头	20120522 10:42	2600.6	1	94	-120	-213.6	231185.2	正常
20120522 10:42	2600.6	空头	20120522 10:43	2601.8	1	94	-360	-453.6	230731.6	正常
20120522 10:43	2601.8	多头	20120522 10:44	2601.2	1	94	-180	-273.7	230457.9	正常
20120522 10:44	2601.2	空头	20120522 10:45	2599.0	1	94	660	566.4	231024.3	正常
20120522 10:45	2599.0	多头	20120522 10:46	2598.4	1	94	-180	-273.6	230750.7	正常
20120522 10:46	2598.4	空头	20120522 10:47	2599.0	1	94	-180	-273.6	230477.1	正常
20120522 10:47	2599.0	多头	20120522 10:48	2597.6	1	94	-420	-513.5	229963.6	正常
20120522 10:48	2597.6	空头	20120522 10:49	2596.0	1	93	480	386.5	230350.1	正常
20120522 10:49	2596.0	多头	20120522 10:50	2598.0	1	93	600	506.5	230856.6	正常
20120522 10:50	2598.0	空头	20120522 10:51	2598.8	1	94	-240	-333.6	230523.1	正常
20120522 10:51	2598.8	多头	20120522 10:52	2598.2	1	94	-180	-273.6	230249.5	正常
20120522 10:52	2598.2	空头	20120522 10:53	2597.0	1	94	360	266.5	230516.0	正常
20120522 10:53	2597.0	多头	20120522 10:54	2599.0	1	94	600	506.5	231022.4	正常
20120522 10:54	2599.0	空头	20120522 10:55	2599.0	1	94	0	-93.6	230928.9	正常
20120522 10:55	2599.0	多头	20120522 10:56	2597.4	1	94	-480	-573.6	230355.3	正常
20120522 10:56	2597.4	空头	20120522 10:57	2597.4	1	94	0	-93.5	230261.8	正常
20120522 10:57	2597.4	多头	20120522 10:58	2597.2	1	94	-60	-153.5	230108.3	正常
20120522 10:58	2597.2	空头	20120522 10:59	2594.2	1	93	900	806.6	230914.9	正常
20120522 10:59	2594.2	多头	20120522 11:00	2594.0	1	93	-60	-153.4	230761.5	正常
20120522 11:00	2594.0	空头	20120522 11:01	2592.2	1	93	540	446.7	231208.2	正常
20120522 11:01	2592.2	多头	20120522 11:02	2593.6	1	93	420	326.7	231534.9	正常
20120522 11:02	2593.6	空头	20120522 11:03	2593.0	1	93	180	86.7	231621.5	正常
20120522 11:03	2593.0	多头	20120522 11:04	2594.0	1	93	300	206.6	231828.2	正常
20120522 11:04	2594.0	空头	20120522 11:05	2593.6	1	93	120	26.6	231854.8	正常
20120522 11:05	2593.6	多头	20120522 11:06	2594.4	1	93	240	146.6	232001.3	正常
20120522 11:06	2594.4	空头	20120522 11:07	2594.8	1	93	-120	-213.4	231787.9	正常
20120522 11:07	2594.8	多头	20120522 11:08	2594.6	1	93	-60	-153.4	231634.5	正常
20120522 11:08	2594.6	空头	20120522 11:09	2596.2	1	93	-480	-573.4	231061.1	正常
20120522 11:09	2596.2	多头	20120522 11:10	2596.0	1	93	-60	-153.4	230907.6	正常
20120522 11:10	2596.0	空头	20120522 11:11	2594.8	1	93	360	266.6	231174.2	正常
20120522 11:11	2594.8	多头	20120522 11:12	2593.2	1	93	-480	-573.4	230600.8	正常
20120522 11:12	2593.2	空头	20120522 11:13	2594.0	1	93	-240	-333.4	230267.4	正常
20120522 11:13	2594.0	多头	20120522 11:14	2594.2	1	93	60	-33.4	230234.0	正常
20120522 11:14	2594.2	空头	20120522 11:15	2593.4	1	93	240	146.6	230380.6	正常
20120522 11:15	2593.4	多头	20120522 11:16	2593.6	1	93	60	-33.3	230347.3	正常
20120522 11:16	2593.6	空头	20120522 11:17	2592.4	1	93	360	266.7	230614.0	正常
20120522 11:17	2592.4	多头	20120522 11:18	2593.2	1	93	240	146.7	230760.7	正常
20120522 11:18	2593.2	空头	20120522 11:19	2594.4	1	93	-360	-453.4	230307.3	正常
20120522 11:19	2594.4	多头	20120522 11:20	2593.4	1	93	-300	-393.4	229913.9	正常
20120522 11:20	2593.4	空头	20120522 11:21	2593.8	1	93	-120	-213.4	229700.5	正常
20120522 11:21	2593.8	多头	20120522 11:22	2594.4	1	93	180	86.6	229787.1	正常
20120522 11:22	2594.4	空头	20120522 11:23	2594.8	1	93	-120	-213.4	229573.6	正常
20120522 11:23	2594.8	多头	20120522 11:24	2594.0	1	93	-240	-333.4	229240.2	正常
20120522 11:24	2594.0	空头	20120522 11:25	2593.2	1	93	240	146.6	229386.9	正常
20120522 11:25	2593.2	多头	20120522 11:26	2591.6	1	93	-480	-573.3	228813.6	正常
20120522 11:26	2591.6	空头	20120522 11:27	2591.2	1	93	120	26.8	228840.3	正常
20120522 11:27	2591.2	多头	20120522 11:28	2592.4	1	93	360	266.7	229107.0	正常
20120522 11:28	2592.4	空头	20120522 11:29	2592.4	1	93	0	-93.3	229013.7	正常
20120522 11:29	2592.4	多头	20120522 13:00	2593.6	1	93	360	266.7	229280.4	正常
20120522 13:00	2593.6	空头	20120522 13:01	2593.2	1	93	120	26.7	229307.1	正常
20120522 13:01	2593.2	多头	20120522 13:02	2593.6	1	93	120	26.7	229333.8	正常
20120522 13:02	2593.6	空头	20120522 13:03	2594.2	1	93	-180	-273.3	229060.4	正常
20120522 13:03	2594.2	多头	20120522 13:04	2594.2	1	93	0	-93.4	228967.0	正常
20120522 13:04	2594.2	空头	20120522 13:05	2594.0	1	93	60	-33.4	228933.6	正常
20120522 13:05	2594.0	多头	20120522 13:06	2594.2	1	93	60	-33.4	228900.2	正常
20120522 13:06	2594.2	空头	20120522 13:07	2595.2	1	93	-300	-393.4	228506.8	正常
20120522 13:07	2595.2	多头	20120522 13:08	2594.0	1	93	-360	-453.4	228053.4	正常
20120522 13:08	2594.0	空头	20120522 13:09	2593.6	1	93	120	26.6	228080.0	正常
20120522 13:09	2593.6	多头	20120522 13:10	2594.8	1	93	360	266.6	228346.6	正常
20120522 13:10	2594.8	空头	20120522 13:11	2595.6	1	93	-240	-333.4	228013.1	正常
20120522 13:11	2595.6	多头	20120522 13:12	2595.8	1	93	60	-33.5	227979.7	正常
20120522 13:12	2595.8	空头	20120522 13:13	2596.2	1	93	-120	-213.4	227766.3	正常
20120522 13:13	2596.2	多头	20120522 13:14	2595.6	1	93	-180	-273.4	227492.8	正常
20120522 13:14	2595.6	空头	20120522 13:15	2597.4	1	93	-540	-633.4	226859.4	正常
20120522 13:15	2597.4	多头	20120522 13:16	2597.2	1	94	-60	-153.5	226706.0	正常
20120522 13:16	2597.2	空头	20120522 13:17	2598.4	1	94	-360	-453.5	226252.5	正常
20120522 13:17	2598.4	多头	20120522 13:18	2598.0	1	94	-120	-213.5	226039.0	正常
20120522 13:18	2598.0	空头	20120522 13:19	2597.6	1	94	120	26.4	226065.4	正常
20120522 13:19	2597.6	多头	20120522 13:20	2597.0	1	94	-180	-273.5	225791.9	正常
20120522 13:20	2597.0	空头	20120522 13:21	2597.2	1	93	-60	-153.5	225638.4	正常
20120522 13:21	2597.2	多头	20120522 13:22	2596.8	1	93	-120	-213.5	225424.9	正常
20120522 13:22	2596.8	空头	20120522 13:23	2597.0	1	93	-60	-153.5	225271.4	正常
20120522 13:23	2597.0	多头	20120522 13:24	2599.0	1	94	600	506.5	225777.9	正常
20120522 13:24	2599.0	空头	20120522 13:25	2598.4	1	94	180	86.5	225864.4	正常
20120522 13:25	2598.4	多头	20120522 13:26	2598.4	1	94	0	-93.5	225770.9	正常
20120522 13:26	2598.4	空头	20120522 13:27	2598.2	1	94	60	-33.6	225737.3	正常
20120522 13:27	2598.2	多头	20120522 13:28	2599.4	1	94	360	266.4	226003.7	正常
20120522 13:28	2599.4	空头	20120522 13:29	2600.0	1	94	-180	-273.6	225730.1	正常
20120522 13:29	2600.0	多头	20120522 13:30	2599.4	1	94	-180	-273.6	225456.5	正常
20120522 13:30	2599.4	空头	20120522 13:31	2600.0	1	94	-180	-273.6	225182.9	正常
20120522 13:31	2600.0	多头	20120522 13:32	2599.2	1	94	-240	-333.6	224849.3	正常
20120522 13:32	2599.2	空头	20120522 13:33	2598.6	1	94	180	86.4	224935.7	正常
20120522 13:33	2598.6	多头	20120522 13:34	2598.0	1	94	-180	-273.6	224662.1	正常
20120522 13:34	2598.0	空头	20120522 13:35	2597.8	1	94	60	-33.5	224628.6	正常
20120522 13:35	2597.8	多头	20120522 13:36	2597.4	1	94	-120	-213.6	224415.0	正常
20120522 13:36	2597.4	空头	20120522 13:37	2598.0	1	94	-180	-273.5	224141.5	正常
20120522 13:37	2598.0	多头	20120522 13:38	2597.0	1	94	-300	-393.5	223748.0	正常
20120522 13:38	2597.0	空头	20120522 13:39	2597.8	1	94	-240	-333.5	223414.4	正常
20120522 13:39	2597.8	多头	20120522 13:40	2599.6	1	94	540	446.5	223860.9	正常
20120522 13:40	2599.6	空头	20120522 13:41	2598.8	1	94	240	146.4	224007.3	正常
20120522 13:41	2598.8	多头	20120522 13:42	2600.6	1	94	540	446.4	224453.7	正常
20120522 13:42	2600.6	空头	20120522 13:43	2601.8	1	94	-360	-453.6	224000.1	正常
20120522 13:43	2601.8	多头	20120522 13:44	2603.0	1	94	360	266.3	224266.4	正常
20120522 13:44	2603.0	空头	20120522 13:45	2603.6	1	94	-180	-273.7	223992.7	正常
20120522 13:45	2603.6	多头	20120522 13:46	2603.8	1	94	60	-33.7	223958.9	正常
20120522 13:46	2603.8	空头	20120522 13:47	2603.2	1	94	180	86.3	224045.2	正常
20120522 13:47	2603.2	多头	20120522 13:48	2603.0	1	94	-60	-153.7	223891.5	正常
20120522 13:48	2603.0	空头	20120522 13:49	2604.2	1	94	-360	-453.7	223437.8	正常
20120522 13:49	2604.2	多头	20120522 13:50	2602.4	1	94	-540	-633.7	222804.0	正常
20120522 13:50	2602.4	空头	20120522 13:51	2603.0	1	94	-180	-273.7	222530.3	正常
20120522 13:51	2603.0	多头	20120522 13:52	2603.2	1	94	60	-33.7	222496.6	正常
20120522 13:52	2603.2	空头	20120522 13:53	2605.8	1	94	-780	-873.8	221622.8	正常
20120522 13:53	2605.8	多头	20120522 13:54	2607.8	1	94	600	506.2	222128.9	正常
20120522 13:54	2607.8	空头	20120522 13:55	2607.8	1	94	0	-93.9	222035.1	正常
20120522 13:55	2607.8	多头	20120522 13:56	2608.2	1	94	120	26.1	222061.1	正常
20120522 13:56	2608.2	空头	20120522 13:57	2608.6	1	94	-120	-213.9	221847.2	正常
20120522 13:57	2608.6	多头	20120522 13:58	2608.8	1	94	60	-33.9	221813.3	正常
20120522 13:58	2608.8	空头	20120522 13:59	2608.2	1	94	180	86.1	221899.4	正常
20120522 13:59	2608.2	多头	20120522 14:00	2608.6	1	94	120	26.1	221925.5	正常
20120522 14:00	2608.6	空头	20120522 14:01	2607.8	1	94	240	146.1	222071.7	正常
20120522 14:01	2607.8	多头	20120522 14:02	2606.8	1	94	-300	-393.9	221677.8	正常
20120522 14:02	2606.8	空头	20120522 14:03	2607.2	1	94	-120	-213.8	221464.0	正常
20120522 14:03	2607.2	多头	20120522 14:04	2606.8	1	94	-120	-213.8	221250.1	正常
20120522 14:04	2606.8	空头	20120522 14:05	2605.8	1	94	300	206.2	221456.3	正常
20120522 14:05	2605.8	多头	20120522 14:06	2606.4	1	94	180	86.1	221542.4	正常
20120522 14:06	2606.4	空头	20120522 14:07	2607.0	1	94	-180	-273.9	221268.6	正常
20120522 14:07	2607.0	多头	20120522 14:08	2606.4	1	94	-180	-273.9	220994.7	正常
20120522 14:08	2606.4	空头	20120522 14:09	2605.2	1	94	360	266.2	221260.9	正常
20120522 14:09	2605.2	多头	20120522 14:10	2603.6	1	94	-480	-573.7	220687.2	正常
20120522 14:10	2603.6	空头	20120522 14:11	2603.2	1	94	120	26.3	220713.5	正常
20120522 14:11	2603.2	多头	20120522 14:12	2603.0	1	94	-60	-153.7	220559.8	正常
20120522 14:12	2603.0	空头	20120522 14:13	2602.6	1	94	120	26.3	220586.0	正常
20120522 14:13	2602.6	多头	20120522 14:14	2602.8	1	94	60	-33.7	220552.3	正常
20120522 14:14	2602.8	空头	20120522 14:15	2598.6	1	94	1260	1166.4	221718.7	正常
20120522 14:15	2598.6	多头	20120522 14:16	2600.4	1	94	540	446.4	222165.1	正常
20120522 14:16	2600.4	空头	20120522 14:17	2599.8	1	94	180	86.4	222251.4	正常
20120522 14:17	2599.8	多头	20120522 14:18	2600.2	1	94	120	26.4	222277.8	正常
20120522 14:18	2600.2	空头	20120522 14:19	2600.6	1	94	-120	-213.7	222064.1	正常
20120522 14:19	2600.6	多头	20120522 14:20	2600.4	1	94	-60	-153.7	221910.4	正常
20120522 14:20	2600.4	空头	20120522 14:21	2600.2	1	94	60	-33.6	221876.8	正常
20120522 14:21	2600.2	多头	20120522 14:22	2601.2	1	94	300	206.4	222083.2	正常
20120522 14:22	2601.2	空头	20120522 14:23	2601.4	1	94	-60	-153.6	221929.5	正常
20120522 14:23	2601.4	多头	20120522 14:24	2602.4	1	94	300	206.3	222135.9	正常
20120522 14:24	2602.4	空头	20120522 14:25	2601.8	1	94	180	86.3	222222.2	正常
20120522 14:25	2601.8	多头	20120522 14:26	2601.8	1	94	0	-93.7	222128.5	正常
20120522 14:26	2601.8	空头	20120522 14:27	2601.4	1	94	120	26.4	222154.9	正常
20120522 14:27	2601.4	多头	20120522 14:28	2600.8	1	94	-180	-273.6	221881.3	正常
20120522 14:28	2600.8	空头	20120522 14:29	2602.6	1	94	-540	-633.7	221247.6	正常
20120522 14:29	2602.6	多头	20120522 14:30	2604.2	1	94	480	386.2	221633.9	正常
20120522 14:30	2604.2	空头	20120522 14:31	2606.0	1	94	-540	-633.8	221000.1	正常
20120522 14:31	2606.0	多头	20120522 14:32	2606.4	1	94	120	26.1	221026.2	正常
20120522 14:32	2606.4	空头	20120522 14:33	2607.6	1	94	-360	-453.9	220572.3	正常
20120522 14:33	2607.6	多头	20120522 14:34	2606.6	1	94	-300	-393.9	220178.4	正常
20120522 14:34	2606.6	空头	20120522 14:35	2606.4	1	94	60	-33.8	220144.6	正常
20120522 14:35	2606.4	多头	20120522 14:36	2606.6	1	94	60	-33.8	220110.9	正常
20120522 14:36	2606.6	空头	20120522 14:37	2608.8	1	94	-660	-753.9	219357.0	正常
20120522 14:37	2608.8	多头	20120522 14:38	2608.6	1	94	-60	-153.9	219203.1	正常
20120522 14:38	2608.6	空头	20120522 14:39	2609.6	1	94	-300	-393.9	218809.2	正常
20120522 14:39	2609.6	多头	20120522 14:40	2608.4	1	94	-360	-454.0	218355.2	正常
20120522 14:40	2608.4	空头	20120522 14:41	2607.4	1	94	300	206.1	218561.3	正常
20120522 14:41	2607.4	多头	20120522 14:42	2606.6	1	94	-240	-333.8	218227.5	正常
20120522 14:42	2606.6	空头	20120522 14:43	2606.0	1	94	180	86.2	218313.7	正常
20120522 14:43	2606.0	多头	20120522 14:44	2607.6	1	94	480	386.2	218699.9	正常
20120522 14:44	2607.6	空头	20120522 14:45	2607.4	1	94	60	-33.8	218666.1	正常
20120522 14:45	2607.4	多头	20120522 14:46	2607.2	1	94	-60	-153.8	218512.3	正常
20120522 14:46	2607.2	空头	20120522 14:47	2608.6	1	94	-420	-513.9	217998.3	正常
20120522 14:47	2608.6	多头	20120522 14:48	2609.6	1	94	300	206.1	218204.4	正常
20120522 14:48	2609.6	空头	20120522 14:49	2609.6	1	94	0	-93.9	218110.5	正常
20120522 14:49	2609.6	多头	20120522 14:50	2609.2	1	94	-120	-214.0	217896.5	正常
20120522 14:50	2609.2	空头	20120522 14:51	2608.0	1	94	360	266.1	218162.6	正常
20120522 14:51	2608.0	多头	20120522 14:52	2608.4	1	94	120	26.1	218188.6	正常
20120522 14:52	2608.4	空头	20120522 14:53	2608.6	1	94	-60	-154.0	218034.7	正常
20120522 14:53	2608.6	多头	20120522 14:54	2609.4	1	94	240	146.0	218180.7	正常
20120522 14:54	2609.4	空头	20120522 14:55	2609.0	1	94	120	26.0	218206.7	正常
20120522 14:55	2609.0	多头	20120522 14:56	2608.8	1	94	-60	-153.9	218052.8	正常
20120522 14:56	2608.8	空头	20120522 14:57	2609.6	1	94	-240	-333.9	217718.9	正常
20120522 14:57	2609.6	多头	20120522 14:58	2610.4	1	94	240	146.0	217864.9	正常
20120522 14:58	2610.4	空头	20120522 14:59	2608.8	1	94	480	386.0	218250.9	正常
20120522 14:59	2608.8	多头	20120522 15:00	2607.6	1	94	-360	-453.9	217797.0	正常
20120522 15:00	2607.6	空头	20120522 15:01	2609.0	1	94	-420	-513.9	217283.1	正常
20120522 15:01	2609.0	多头	20120522 15:02	2608.4	1	94	-180	-273.9	217009.2	正常
20120522 15:02	2608.4	空头	20120522 15:03	2608.6	1	94	-60	-154.0	216855.2	正常
20120522 15:03	2608.6	多头	20120522 15:04	2607.8	1	94	-240	-333.9	216521.3	正常
20120522 15:04	2607.8	空头	20120522 15:05	2608.2	1	94	-120	-213.9	216307.5	正常
20120522 15:05	2608.2	多头	20120522 15:06	2609.4	1	94	360	266.1	216573.5	正常
20120522 15:06	2609.4	空头	20120522 15:07	2609.6	1	94	-60	-154.0	216419.5	正常
20120522 15:07	2609.6	多头	20120522 15:08	2609.6	1	94	0	-93.9	216325.6	正常
20120522 15:08	2609.6	空头	20120522 15:09	2608.8	1	94	240	146.1	216471.7	正常
20120522 15:09	2608.8	多头	20120522 15:10	2608.2	1	94	-180	-273.9	216197.8	正常
20120522 15:10	2608.2	空头	20120522 15:11	2608.8	1	94	-180	-273.9	215923.8	正常
20120522 15:11	2608.8	多头	20120522 15:12	2609.8	1	94	300	206.1	216129.9	正常
20120522 15:12	2609.8	空头	20120522 15:13	2608.8	1	94	300	206.1	216336.0	正常
20120522 15:13	2608.8	多头	20120522 15:14	2607.6	1	94	-360	-453.9	215882.1	正常
20120522 15:14	2607.6	空头	20120523 09:15	2596.6	1	94	3300	3206.3	219088.4	正常
20120523 09:15	2596.6	多头	20120523 09:16	2593.4	1	93	-960	-1053.5	218034.9	正常
20120523 09:16	2593.4	空头	20120523 09:17	2594.6	1	93	-360	-453.4	217581.5	正常
20120523 09:17	2594.6	多头	20120523 09:18	2594.0	1	93	-180	-273.4	217308.1	正常
20120523 09:18	2594.0	空头	20120523 09:19	2595.0	1	93	-300	-393.4	216914.7	正常
20120523 09:19	2595.0	多头	20120523 09:20	2594.6	1	93	-120	-213.4	216701.3	正常
20120523 09:20	2594.6	空头	20120523 09:21	2594.4	1	93	60	-33.3	216667.9	正常
20120523 09:21	2594.4	多头	20120523 09:22	2595.6	1	93	360	266.6	216934.6	正常
20120523 09:22	2595.6	空头	20120523 09:23	2595.8	1	93	-60	-153.4	216781.2	正常
20120523 09:23	2595.8	多头	20120523 09:24	2596.0	1	93	60	-33.5	216747.7	正常
20120523 09:24	2596.0	空头	20120523 09:25	2595.0	1	93	300	206.6	216954.3	正常
20120523 09:25	2595.0	多头	20120523 09:26	2595.6	1	93	180	86.6	217040.8	正常
20120523 09:26	2595.6	空头	20120523 09:27	2598.0	1	93	-720	-813.5	216227.4	正常
20120523 09:27	2598.0	多头	20120523 09:28	2597.4	1	94	-180	-273.5	215953.8	正常
20120523 09:28	2597.4	空头	20120523 09:29	2597.6	1	94	-60	-153.6	215800.3	正常
20120523 09:29	2597.6	多头	20120523 09:30	2597.0	1	94	-180	-273.5	215526.8	正常
20120523 09:30	2597.0	空头	20120523 09:31	2598.0	1	94	-300	-393.5	215133.2	正常
20120523 09:31	2598.0	多头	20120523 09:32	2596.0	1	93	-600	-693.5	214439.7	正常
20120523 09:32	2596.0	空头	20120523 09:33	2596.4	1	93	-120	-213.4	214226.3	正常
20120523 09:33	2596.4	多头	20120523 09:34	2595.6	1	93	-240	-333.4	213892.9	正常
20120523 09:34	2595.6	空头	20120523 09:35	2596.2	1	93	-180	-273.4	213619.5	正常
20120523 09:35	2596.2	多头	20120523 09:36	2597.8	1	93	480	386.5	214006.0	正常
20120523 09:36	2597.8	空头	20120523 09:37	2598.8	1	94	-300	-393.5	213612.5	正常
