模型名称：DUMP 
合约名称：沪铝1209 
测试时间：2012-05-09 -- 2012-06-11 
测试周期：1分钟 
测试模式：实战模式 
开仓时使用的资金比率：100% 
最大开仓手数：1000 
保证金比率：1% 
单位：300吨/手 
手续费：0元/手 
---------------------------------- 
  测试天数：		33		  测试周期数：	4455 
  指令总数：		4455		  平均交易周期：1 
  初始资金：		330000		  最终权益：	300943 
  总收益率(盈利/初始资金)：	-8.81%	  盈利：	-29056.88 
  扣除最大盈利后收益率：	-18.35% 
  扣除最大亏损后收益率：	-2.90% 
 
  可靠性(胜率)：	75.15%		  成交额：	42758242304 
  期望收益(平均R乘数)：	0.00R		  总手续费：	535 
 
  总交易次数：		4455		 
  盈利次数比例：	23.25%		  亏损次数比例：	24.83% 
  平均利润率：		-0.00%		  平均每次盈利：	-7 
  标准离差率：		-25562.3%		  标准离差：		1635.30 
  多头次数：		2227		  空头次数：		2227 
  多头盈利次数：	522		  空头盈利次数：	514 
 
  盈利次数：		1036		  亏损次数：	1106 
  总盈利：		1953000(591.82%)	  总亏损：	-1981500(-600.45%) 
  平均盈利率：		2026(0.61%)	  平均亏损率：	-1906(-0.58%) 
  最大盈利额：		31500(11.49%)	  最大亏损额：	-19500(-6.11%) 
  平均盈利周期：	1		  平均亏损周期：	1 
  最大盈利周期：	1		  最大亏损周期：	1 
  最大连续盈利次数：	8		  最大连续亏损次数：	7 
  最大连续盈利：	36000(13.13%)	  最大连续亏损：	-19500(-5.26%) 
 
  空仓总时间：		0		  最长空仓时间：	0 
  空仓时间/总时间：	0.00% 
 
 
开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20120525 10:13	15995	多头	20120525 10:14	15990	1	0	-1500	-1500	302723	正常
20120525 10:14	15990	空头	20120525 10:30	15990	1	0	0	-0	302723	正常
20120525 10:30	15990	多头	20120525 10:31	15985	1	0	-1500	-1500	301222	正常
20120525 10:31	15985	空头	20120525 10:32	15985	1	0	0	-0	301222	正常
20120525 10:32	15985	多头	20120525 10:33	15985	1	0	0	-0	301222	正常
20120525 10:33	15985	空头	20120525 10:34	15985	1	0	0	-0	301222	正常
20120525 10:34	15985	多头	20120525 10:35	15985	1	0	0	-0	301222	正常
20120525 10:35	15985	空头	20120525 10:36	15985	1	0	0	-0	301222	正常
20120525 10:36	15985	多头	20120525 10:37	15980	1	0	-1500	-1500	299722	正常
20120525 10:37	15980	空头	20120525 10:39	15980	1	0	0	-0	299722	正常
20120525 10:39	15980	多头	20120525 10:40	15980	1	0	0	-0	299721	正常
20120525 10:40	15980	空头	20120525 10:41	15985	1	0	-1500	-1500	298221	正常
20120525 10:41	15985	多头	20120525 10:42	15985	1	0	0	-0	298221	正常
20120525 10:42	15985	空头	20120525 10:43	15985	1	0	0	-0	298221	正常
20120525 10:43	15985	多头	20120525 10:44	15985	1	0	0	-0	298221	正常
20120525 10:44	15985	空头	20120525 10:45	15985	1	0	0	-0	298221	正常
20120525 10:45	15985	多头	20120525 10:47	15990	1	0	1500	1500	299721	正常
20120525 10:47	15990	空头	20120525 10:48	15985	1	0	1500	1500	301221	正常
20120525 10:48	15985	多头	20120525 10:49	15985	1	0	0	-0	301220	正常
20120525 10:49	15985	空头	20120525 10:50	15985	1	0	0	-0	301220	正常
20120525 10:50	15985	多头	20120525 10:51	15985	1	0	0	-0	301220	正常
20120525 10:51	15985	空头	20120525 10:52	15985	1	0	0	-0	301220	正常
20120525 10:52	15985	多头	20120525 10:53	15985	1	0	0	-0	301220	正常
20120525 10:53	15985	空头	20120525 10:55	15985	1	0	0	-0	301220	正常
20120525 10:55	15985	多头	20120525 10:56	15985	1	0	0	-0	301220	正常
20120525 10:56	15985	空头	20120525 10:57	15985	1	0	0	-0	301220	正常
20120525 10:57	15985	多头	20120525 10:59	15985	1	0	0	-0	301219	正常
20120525 10:59	15985	空头	20120525 11:00	15985	1	0	0	-0	301219	正常
20120525 11:00	15985	多头	20120525 11:01	15985	1	0	0	-0	301219	正常
20120525 11:01	15985	空头	20120525 11:02	15985	1	0	0	-0	301219	正常
20120525 11:02	15985	多头	20120525 11:03	15985	1	0	0	-0	301219	正常
20120525 11:03	15985	空头	20120525 11:04	15985	1	0	0	-0	301219	正常
20120525 11:04	15985	多头	20120525 11:05	15985	1	0	0	-0	301219	正常
20120525 11:05	15985	空头	20120525 11:06	15990	1	0	-1500	-1500	299719	正常
20120525 11:06	15990	多头	20120525 11:07	15985	1	0	-1500	-1500	298218	正常
20120525 11:07	15985	空头	20120525 11:08	15985	1	0	0	-0	298218	正常
20120525 11:08	15985	多头	20120525 11:09	15990	1	0	1500	1500	299718	正常
20120525 11:09	15990	空头	20120525 11:10	15980	1	0	3000	3000	302718	正常
20120525 11:10	15980	多头	20120525 11:12	15980	1	0	0	-0	302718	正常
20120525 11:12	15980	空头	20120525 11:13	15980	1	0	0	-0	302718	正常
20120525 11:13	15980	多头	20120525 11:14	15980	1	0	0	-0	302718	正常
20120525 11:14	15980	空头	20120525 11:15	15980	1	0	0	-0	302718	正常
20120525 11:15	15980	多头	20120525 11:16	15985	1	0	1500	1500	304217	正常
20120525 11:16	15985	空头	20120525 11:19	15985	1	0	0	-0	304217	正常
20120525 11:19	15985	多头	20120525 11:26	15980	1	0	-1500	-1500	302717	正常
20120525 11:26	15980	空头	20120525 11:27	15980	1	0	0	-0	302717	正常
20120525 11:27	15980	多头	20120525 11:28	15980	1	0	0	-0	302717	正常
20120525 11:28	15980	空头	20120525 11:29	15980	1	0	0	-0	302717	正常
20120525 11:29	15980	多头	20120525 13:30	15980	1	0	0	-0	302717	正常
20120525 13:30	15980	空头	20120525 13:33	15980	1	0	0	-0	302717	正常
20120525 13:33	15980	多头	20120525 13:35	15980	1	0	0	-0	302716	正常
20120525 13:35	15980	空头	20120525 13:36	15980	1	0	0	-0	302716	正常
20120525 13:36	15980	多头	20120525 13:37	15985	1	0	1500	1500	304216	正常
20120525 13:37	15985	空头	20120525 13:38	15985	1	0	0	-0	304216	正常
20120525 13:38	15985	多头	20120525 13:39	15985	1	0	0	-0	304216	正常
20120525 13:39	15985	空头	20120525 13:40	15990	1	0	-1500	-1500	302716	正常
20120525 13:40	15990	多头	20120525 13:41	15985	1	0	-1500	-1500	301216	正常
20120525 13:41	15985	空头	20120525 13:42	15985	1	0	0	-0	301216	正常
20120525 13:42	15985	多头	20120525 13:43	15990	1	0	1500	1500	302715	正常
20120525 13:43	15990	空头	20120525 13:44	15995	1	0	-1500	-1500	301215	正常
20120525 13:44	15995	多头	20120525 13:45	15995	1	0	0	-0	301215	正常
20120525 13:45	15995	空头	20120525 13:46	15995	1	0	0	-0	301215	正常
20120525 13:46	15995	多头	20120525 13:47	15995	1	0	0	-0	301215	正常
20120525 13:47	15995	空头	20120525 13:48	15995	1	0	0	-0	301215	正常
20120525 13:48	15995	多头	20120525 13:49	15995	1	0	0	-0	301215	正常
20120525 13:49	15995	空头	20120525 13:50	15990	1	0	1500	1500	302715	正常
20120525 13:50	15990	多头	20120525 13:51	15995	1	0	1500	1500	304214	正常
20120525 13:51	15995	空头	20120525 13:52	16000	1	0	-1500	-1500	302714	正常
20120525 13:52	16000	多头	20120525 13:53	16000	1	0	0	-0	302714	正常
20120525 13:53	16000	空头	20120525 13:54	15995	1	0	1500	1500	304214	正常
20120525 13:54	15995	多头	20120525 13:55	15995	1	0	0	-0	304214	正常
20120525 13:55	15995	空头	20120525 13:56	15995	1	0	0	-0	304214	正常
20120525 13:56	15995	多头	20120525 13:57	15995	1	0	0	-0	304214	正常
20120525 13:57	15995	空头	20120525 13:58	15990	1	0	1500	1500	305714	正常
20120525 13:58	15990	多头	20120525 13:59	15990	1	0	0	-0	305713	正常
20120525 13:59	15990	空头	20120525 14:00	16000	1	0	-3000	-3000	302713	正常
20120525 14:00	16000	多头	20120525 14:01	16000	1	0	0	-0	302713	正常
20120525 14:01	16000	空头	20120525 14:02	15995	1	0	1500	1500	304213	正常
20120525 14:02	15995	多头	20120525 14:03	15995	1	0	0	-0	304213	正常
20120525 14:03	15995	空头	20120525 14:04	16000	1	0	-1500	-1500	302713	正常
20120525 14:04	16000	多头	20120525 14:05	16000	1	0	0	-0	302713	正常
20120525 14:05	16000	空头	20120525 14:06	16000	1	0	0	-0	302713	正常
20120525 14:06	16000	多头	20120525 14:07	16000	1	0	0	-0	302712	正常
20120525 14:07	16000	空头	20120525 14:08	16000	1	0	0	-0	302712	正常
20120525 14:08	16000	多头	20120525 14:09	16000	1	0	0	-0	302712	正常
20120525 14:09	16000	空头	20120525 14:10	16005	1	0	-1500	-1500	301212	正常
20120525 14:10	16005	多头	20120525 14:11	16005	1	0	0	-0	301212	正常
20120525 14:11	16005	空头	20120525 14:12	16005	1	0	0	-0	301212	正常
20120525 14:12	16005	多头	20120525 14:13	16000	1	0	-1500	-1500	299712	正常
20120525 14:13	16000	空头	20120525 14:14	16005	1	0	-1500	-1500	298212	正常
20120525 14:14	16005	多头	20120525 14:15	16005	1	0	0	-0	298211	正常
20120525 14:15	16005	空头	20120525 14:16	16010	1	0	-1500	-1500	296711	正常
20120525 14:16	16010	多头	20120525 14:17	16005	1	0	-1500	-1500	295211	正常
20120525 14:17	16005	空头	20120525 14:18	16005	1	0	0	-0	295211	正常
20120525 14:18	16005	多头	20120525 14:19	16010	1	0	1500	1500	296711	正常
20120525 14:19	16010	空头	20120525 14:20	16000	1	0	3000	3000	299711	正常
20120525 14:20	16000	多头	20120525 14:21	16005	1	0	1500	1500	301211	正常
20120525 14:21	16005	空头	20120525 14:22	16000	1	0	1500	1500	302711	正常
20120525 14:22	16000	多头	20120525 14:23	16005	1	0	1500	1500	304210	正常
20120525 14:23	16005	空头	20120525 14:24	16005	1	0	0	-0	304210	正常
20120525 14:24	16005	多头	20120525 14:25	16005	1	0	0	-0	304210	正常
20120525 14:25	16005	空头	20120525 14:26	16005	1	0	0	-0	304210	正常
20120525 14:26	16005	多头	20120525 14:27	16005	1	0	0	-0	304210	正常
20120525 14:27	16005	空头	20120525 14:28	16010	1	0	-1500	-1500	302710	正常
20120525 14:28	16010	多头	20120525 14:29	16010	1	0	0	-0	302710	正常
20120525 14:29	16010	空头	20120525 14:30	16005	1	0	1500	1500	304210	正常
20120525 14:30	16005	多头	20120525 14:31	16015	1	0	3000	3000	307209	正常
20120525 14:31	16015	空头	20120525 14:32	16010	1	0	1500	1500	308709	正常
20120525 14:32	16010	多头	20120525 14:33	16015	1	0	1500	1500	310209	正常
20120525 14:33	16015	空头	20120525 14:34	16020	1	0	-1500	-1500	308709	正常
20120525 14:34	16020	多头	20120525 14:35	16015	1	0	-1500	-1500	307209	正常
20120525 14:35	16015	空头	20120525 14:36	16015	1	0	0	-0	307209	正常
20120525 14:36	16015	多头	20120525 14:37	16015	1	0	0	-0	307209	正常
20120525 14:37	16015	空头	20120525 14:38	16010	1	0	1500	1500	308709	正常
20120525 14:38	16010	多头	20120525 14:39	16005	1	0	-1500	-1500	307208	正常
20120525 14:39	16005	空头	20120525 14:40	16005	1	0	0	-0	307208	正常
20120525 14:40	16005	多头	20120525 14:42	16010	1	0	1500	1500	308708	正常
20120525 14:42	16010	空头	20120525 14:43	16015	1	0	-1500	-1500	307208	正常
20120525 14:43	16015	多头	20120525 14:44	16015	1	0	0	-0	307208	正常
20120525 14:44	16015	空头	20120525 14:45	16015	1	0	0	-0	307208	正常
20120525 14:45	16015	多头	20120525 14:46	16015	1	0	0	-0	307208	正常
20120525 14:46	16015	空头	20120525 14:47	16015	1	0	0	-0	307208	正常
20120525 14:47	16015	多头	20120525 14:48	16015	1	0	0	-0	307207	正常
20120525 14:48	16015	空头	20120525 14:49	16015	1	0	0	-0	307207	正常
20120525 14:49	16015	多头	20120525 14:50	16015	1	0	0	-0	307207	正常
20120525 14:50	16015	空头	20120525 14:51	16020	1	0	-1500	-1500	305707	正常
20120525 14:51	16020	多头	20120525 14:52	16020	1	0	0	-0	305707	正常
20120525 14:52	16020	空头	20120525 14:53	16015	1	0	1500	1500	307207	正常
20120525 14:53	16015	多头	20120525 14:54	16020	1	0	1500	1500	308707	正常
20120525 14:54	16020	空头	20120525 14:55	16020	1	0	0	-0	308707	正常
20120525 14:55	16020	多头	20120525 14:56	16020	1	0	0	-0	308706	正常
20120525 14:56	16020	空头	20120525 14:57	16020	1	0	0	-0	308706	正常
20120525 14:57	16020	多头	20120525 14:58	16020	1	0	0	-0	308706	正常
20120525 14:58	16020	空头	20120525 14:59	16025	1	0	-1500	-1500	307206	正常
20120525 14:59	16025	多头	20120528 09:00	16020	1	0	-1500	-1500	305706	正常
20120528 09:00	16020	空头	20120528 09:01	16025	1	0	-1500	-1500	304206	正常
20120528 09:01	16025	多头	20120528 09:02	16025	1	0	0	-0	304206	正常
20120528 09:02	16025	空头	20120528 09:03	16030	1	0	-1500	-1500	302706	正常
20120528 09:03	16030	多头	20120528 09:04	16030	1	0	0	-0	302705	正常
20120528 09:04	16030	空头	20120528 09:05	16030	1	0	0	-0	302705	正常
20120528 09:05	16030	多头	20120528 09:06	16025	1	0	-1500	-1500	301205	正常
20120528 09:06	16025	空头	20120528 09:07	16025	1	0	0	-0	301205	正常
20120528 09:07	16025	多头	20120528 09:08	16025	1	0	0	-0	301205	正常
20120528 09:08	16025	空头	20120528 09:09	16025	1	0	0	-0	301205	正常
20120528 09:09	16025	多头	20120528 09:10	16025	1	0	0	-0	301205	正常
20120528 09:10	16025	空头	20120528 09:11	16025	1	0	0	-0	301205	正常
20120528 09:11	16025	多头	20120528 09:12	16030	1	0	1500	1500	302704	正常
20120528 09:12	16030	空头	20120528 09:14	16035	1	0	-1500	-1500	301204	正常
20120528 09:14	16035	多头	20120528 09:15	16030	1	0	-1500	-1500	299704	正常
20120528 09:15	16030	空头	20120528 09:16	16025	1	0	1500	1500	301204	正常
20120528 09:16	16025	多头	20120528 09:17	16030	1	0	1500	1500	302704	正常
20120528 09:17	16030	空头	20120528 09:18	16030	1	0	0	-0	302704	正常
20120528 09:18	16030	多头	20120528 09:19	16030	1	0	0	-0	302704	正常
20120528 09:19	16030	空头	20120528 09:21	16025	1	0	1500	1500	304204	正常
20120528 09:21	16025	多头	20120528 09:22	16025	1	0	0	-0	304203	正常
20120528 09:22	16025	空头	20120528 09:23	16025	1	0	0	-0	304203	正常
20120528 09:23	16025	多头	20120528 09:24	16030	1	0	1500	1500	305703	正常
20120528 09:24	16030	空头	20120528 09:25	16030	1	0	0	-0	305703	正常
20120528 09:25	16030	多头	20120528 09:26	16025	1	0	-1500	-1500	304203	正常
20120528 09:26	16025	空头	20120528 09:27	16030	1	0	-1500	-1500	302703	正常
20120528 09:27	16030	多头	20120528 09:28	16025	1	0	-1500	-1500	301203	正常
20120528 09:28	16025	空头	20120528 09:29	16030	1	0	-1500	-1500	299703	正常
20120528 09:29	16030	多头	20120528 09:30	16025	1	0	-1500	-1500	298202	正常
20120528 09:30	16025	空头	20120528 09:31	16030	1	0	-1500	-1500	296702	正常
20120528 09:31	16030	多头	20120528 09:32	16030	1	0	0	-0	296702	正常
20120528 09:32	16030	空头	20120528 09:33	16035	1	0	-1500	-1500	295202	正常
20120528 09:33	16035	多头	20120528 09:34	16030	1	0	-1500	-1500	293702	正常
20120528 09:34	16030	空头	20120528 09:35	16025	1	0	1500	1500	295202	正常
20120528 09:35	16025	多头	20120528 09:36	16025	1	0	0	-0	295202	正常
20120528 09:36	16025	空头	20120528 09:37	16025	1	0	0	-0	295202	正常
20120528 09:37	16025	多头	20120528 09:38	16025	1	0	0	-0	295201	正常
20120528 09:38	16025	空头	20120528 09:39	16030	1	0	-1500	-1500	293701	正常
20120528 09:39	16030	多头	20120528 09:40	16020	1	0	-3000	-3000	290701	正常
20120528 09:40	16020	空头	20120528 09:41	16025	1	0	-1500	-1500	289201	正常
20120528 09:41	16025	多头	20120528 09:42	16025	1	0	0	-0	289201	正常
20120528 09:42	16025	空头	20120528 09:44	16025	1	0	0	-0	289201	正常
20120528 09:44	16025	多头	20120528 09:45	16025	1	0	0	-0	289201	正常
20120528 09:45	16025	空头	20120528 09:46	16025	1	0	0	-0	289201	正常
20120528 09:46	16025	多头	20120528 09:47	16025	1	0	0	-0	289200	正常
20120528 09:47	16025	空头	20120528 09:48	16020	1	0	1500	1500	290700	正常
20120528 09:48	16020	多头	20120528 09:50	16025	1	0	1500	1500	292200	正常
20120528 09:50	16025	空头	20120528 09:51	16025	1	0	0	-0	292200	正常
20120528 09:51	16025	多头	20120528 09:52	16025	1	0	0	-0	292200	正常
20120528 09:52	16025	空头	20120528 09:53	16025	1	0	0	-0	292200	正常
20120528 09:53	16025	多头	20120528 09:54	16025	1	0	0	-0	292200	正常
20120528 09:54	16025	空头	20120528 09:55	16020	1	0	1500	1500	293700	正常
20120528 09:55	16020	多头	20120528 09:57	16020	1	0	0	-0	293699	正常
20120528 09:57	16020	空头	20120528 09:58	16020	1	0	0	-0	293699	正常
20120528 09:58	16020	多头	20120528 09:59	16025	1	0	1500	1500	295199	正常
20120528 09:59	16025	空头	20120528 10:00	16025	1	0	0	-0	295199	正常
20120528 10:00	16025	多头	20120528 10:01	16025	1	0	0	-0	295199	正常
20120528 10:01	16025	空头	20120528 10:02	16030	1	0	-1500	-1500	293699	正常
20120528 10:02	16030	多头	20120528 10:03	16035	1	0	1500	1500	295199	正常
20120528 10:03	16035	空头	20120528 10:04	16035	1	0	0	-0	295199	正常
20120528 10:04	16035	多头	20120528 10:05	16030	1	0	-1500	-1500	293698	正常
20120528 10:05	16030	空头	20120528 10:07	16030	1	0	0	-0	293698	正常
20120528 10:07	16030	多头	20120528 10:08	16030	1	0	0	-0	293698	正常
20120528 10:08	16030	空头	20120528 10:09	16035	1	0	-1500	-1500	292198	正常
20120528 10:09	16035	多头	20120528 10:10	16025	1	0	-3000	-3000	289198	正常
20120528 10:10	16025	空头	20120528 10:12	16035	1	0	-3000	-3000	286198	正常
20120528 10:12	16035	多头	20120528 10:13	16035	1	0	0	-0	286198	正常
20120528 10:13	16035	空头	20120528 10:14	16035	1	0	0	-0	286198	正常
20120528 10:14	16035	多头	20120528 10:30	16035	1	0	0	-0	286197	正常
20120528 10:30	16035	空头	20120528 10:31	16035	1	0	0	-0	286197	正常
20120528 10:31	16035	多头	20120528 10:32	16035	1	0	0	-0	286197	正常
20120528 10:32	16035	空头	20120528 10:33	16030	1	0	1500	1500	287697	正常
20120528 10:33	16030	多头	20120528 10:34	16035	1	0	1500	1500	289197	正常
20120528 10:34	16035	空头	20120528 10:35	16035	1	0	0	-0	289197	正常
20120528 10:35	16035	多头	20120528 10:37	16035	1	0	0	-0	289197	正常
20120528 10:37	16035	空头	20120528 10:38	16035	1	0	0	-0	289197	正常
20120528 10:38	16035	多头	20120528 10:39	16035	1	0	0	-0	289196	正常
20120528 10:39	16035	空头	20120528 10:40	16035	1	0	0	-0	289196	正常
20120528 10:40	16035	多头	20120528 10:41	16035	1	0	0	-0	289196	正常
20120528 10:41	16035	空头	20120528 10:42	16035	1	0	0	-0	289196	正常
20120528 10:42	16035	多头	20120528 10:43	16035	1	0	0	-0	289196	正常
20120528 10:43	16035	空头	20120528 10:44	16035	1	0	0	-0	289196	正常
20120528 10:44	16035	多头	20120528 10:45	16030	1	0	-1500	-1500	287696	正常
20120528 10:45	16030	空头	20120528 10:46	16030	1	0	0	-0	287696	正常
20120528 10:46	16030	多头	20120528 10:47	16030	1	0	0	-0	287695	正常
20120528 10:47	16030	空头	20120528 10:48	16035	1	0	-1500	-1500	286195	正常
20120528 10:48	16035	多头	20120528 10:49	16030	1	0	-1500	-1500	284695	正常
20120528 10:49	16030	空头	20120528 10:50	16030	1	0	0	-0	284695	正常
20120528 10:50	16030	多头	20120528 10:51	16030	1	0	0	-0	284695	正常
20120528 10:51	16030	空头	20120528 10:53	16030	1	0	0	-0	284695	正常
20120528 10:53	16030	多头	20120528 10:54	16025	1	0	-1500	-1500	283195	正常
20120528 10:54	16025	空头	20120528 10:55	16025	1	0	0	-0	283195	正常
20120528 10:55	16025	多头	20120528 10:56	16025	1	0	0	-0	283194	正常
20120528 10:56	16025	空头	20120528 10:57	16030	1	0	-1500	-1500	281694	正常
20120528 10:57	16030	多头	20120528 10:58	16030	1	0	0	-0	281694	正常
20120528 10:58	16030	空头	20120528 10:59	16030	1	0	0	-0	281694	正常
20120528 10:59	16030	多头	20120528 11:00	16030	1	0	0	-0	281694	正常
20120528 11:00	16030	空头	20120528 11:01	16025	1	0	1500	1500	283194	正常
20120528 11:01	16025	多头	20120528 11:02	16030	1	0	1500	1500	284694	正常
20120528 11:02	16030	空头	20120528 11:03	16025	1	0	1500	1500	286194	正常
20120528 11:03	16025	多头	20120528 11:04	16030	1	0	1500	1500	287693	正常
20120528 11:04	16030	空头	20120528 11:05	16025	1	0	1500	1500	289193	正常
20120528 11:05	16025	多头	20120528 11:06	16030	1	0	1500	1500	290693	正常
20120528 11:06	16030	空头	20120528 11:07	16025	1	0	1500	1500	292193	正常
20120528 11:07	16025	多头	20120528 11:08	16025	1	0	0	-0	292193	正常
20120528 11:08	16025	空头	20120528 11:09	16025	1	0	0	-0	292193	正常
20120528 11:09	16025	多头	20120528 11:10	16035	1	0	3000	3000	295193	正常
20120528 11:10	16035	空头	20120528 11:11	16035	1	0	0	-0	295193	正常
20120528 11:11	16035	多头	20120528 11:12	16030	1	0	-1500	-1500	293692	正常
20120528 11:12	16030	空头	20120528 11:13	16030	1	0	0	-0	293692	正常
20120528 11:13	16030	多头	20120528 11:14	16030	1	0	0	-0	293692	正常
20120528 11:14	16030	空头	20120528 11:16	16030	1	0	0	-0	293692	正常
20120528 11:16	16030	多头	20120528 11:17	16030	1	0	0	-0	293692	正常
20120528 11:17	16030	空头	20120528 11:18	16030	1	0	0	-0	293692	正常
20120528 11:18	16030	多头	20120528 11:19	16030	1	0	0	-0	293692	正常
20120528 11:19	16030	空头	20120528 11:20	16030	1	0	0	-0	293692	正常
20120528 11:20	16030	多头	20120528 11:21	16025	1	0	-1500	-1500	292191	正常
20120528 11:21	16025	空头	20120528 11:22	16030	1	0	-1500	-1500	290691	正常
20120528 11:22	16030	多头	20120528 11:23	16030	1	0	0	-0	290691	正常
20120528 11:23	16030	空头	20120528 11:24	16030	1	0	0	-0	290691	正常
20120528 11:24	16030	多头	20120528 11:25	16030	1	0	0	-0	290691	正常
20120528 11:25	16030	空头	20120528 11:29	16030	1	0	0	-0	290691	正常
20120528 11:29	16030	多头	20120528 13:30	16035	1	0	1500	1500	292191	正常
20120528 13:30	16035	空头	20120528 13:31	16035	1	0	0	-0	292191	正常
20120528 13:31	16035	多头	20120528 13:32	16035	1	0	0	-0	292190	正常
20120528 13:32	16035	空头	20120528 13:33	16035	1	0	0	-0	292190	正常
20120528 13:33	16035	多头	20120528 13:35	16030	1	0	-1500	-1500	290690	正常
20120528 13:35	16030	空头	20120528 13:36	16030	1	0	0	-0	290690	正常
20120528 13:36	16030	多头	20120528 13:37	16030	1	0	0	-0	290690	正常
20120528 13:37	16030	空头	20120528 13:38	16035	1	0	-1500	-1500	289190	正常
20120528 13:38	16035	多头	20120528 13:39	16030	1	0	-1500	-1500	287690	正常
20120528 13:39	16030	空头	20120528 13:40	16030	1	0	0	-0	287690	正常
20120528 13:40	16030	多头	20120528 13:41	16030	1	0	0	-0	287689	正常
20120528 13:41	16030	空头	20120528 13:42	16035	1	0	-1500	-1500	286189	正常
20120528 13:42	16035	多头	20120528 13:43	16035	1	0	0	-0	286189	正常
20120528 13:43	16035	空头	20120528 13:44	16030	1	0	1500	1500	287689	正常
20120528 13:44	16030	多头	20120528 13:45	16035	1	0	1500	1500	289189	正常
20120528 13:45	16035	空头	20120528 13:47	16035	1	0	0	-0	289189	正常
20120528 13:47	16035	多头	20120528 13:48	16035	1	0	0	-0	289189	正常
20120528 13:48	16035	空头	20120528 13:49	16035	1	0	0	-0	289189	正常
20120528 13:49	16035	多头	20120528 13:50	16030	1	0	-1500	-1500	287688	正常
20120528 13:50	16030	空头	20120528 13:51	16030	1	0	0	-0	287688	正常
20120528 13:51	16030	多头	20120528 13:52	16030	1	0	0	-0	287688	正常
20120528 13:52	16030	空头	20120528 13:53	16030	1	0	0	-0	287688	正常
20120528 13:53	16030	多头	20120528 13:54	16035	1	0	1500	1500	289188	正常
20120528 13:54	16035	空头	20120528 13:55	16035	1	0	0	-0	289188	正常
20120528 13:55	16035	多头	20120528 13:56	16030	1	0	-1500	-1500	287688	正常
20120528 13:56	16030	空头	20120528 13:57	16025	1	0	1500	1500	289188	正常
20120528 13:57	16025	多头	20120528 13:58	16025	1	0	0	-0	289187	正常
20120528 13:58	16025	空头	20120528 13:59	16025	1	0	0	-0	289187	正常
20120528 13:59	16025	多头	20120528 14:00	16025	1	0	0	-0	289187	正常
20120528 14:00	16025	空头	20120528 14:01	16025	1	0	0	-0	289187	正常
20120528 14:01	16025	多头	20120528 14:02	16025	1	0	0	-0	289187	正常
20120528 14:02	16025	空头	20120528 14:03	16025	1	0	0	-0	289187	正常
20120528 14:03	16025	多头	20120528 14:04	16025	1	0	0	-0	289187	正常
20120528 14:04	16025	空头	20120528 14:06	16025	1	0	0	-0	289187	正常
20120528 14:06	16025	多头	20120528 14:07	16025	1	0	0	-0	289186	正常
20120528 14:07	16025	空头	20120528 14:08	16025	1	0	0	-0	289186	正常
20120528 14:08	16025	多头	20120528 14:09	16030	1	0	1500	1500	290686	正常
20120528 14:09	16030	空头	20120528 14:10	16025	1	0	1500	1500	292186	正常
20120528 14:10	16025	多头	20120528 14:11	16025	1	0	0	-0	292186	正常
20120528 14:11	16025	空头	20120528 14:12	16025	1	0	0	-0	292186	正常
20120528 14:12	16025	多头	20120528 14:13	16030	1	0	1500	1500	293686	正常
20120528 14:13	16030	空头	20120528 14:14	16030	1	0	0	-0	293686	正常
20120528 14:14	16030	多头	20120528 14:15	16025	1	0	-1500	-1500	292185	正常
20120528 14:15	16025	空头	20120528 14:16	16025	1	0	0	-0	292185	正常
20120528 14:16	16025	多头	20120528 14:17	16025	1	0	0	-0	292185	正常
20120528 14:17	16025	空头	20120528 14:18	16025	1	0	0	-0	292185	正常
20120528 14:18	16025	多头	20120528 14:20	16025	1	0	0	-0	292185	正常
20120528 14:20	16025	空头	20120528 14:21	16025	1	0	0	-0	292185	正常
20120528 14:21	16025	多头	20120528 14:22	16025	1	0	0	-0	292185	正常
20120528 14:22	16025	空头	20120528 14:23	16030	1	0	-1500	-1500	290685	正常
20120528 14:23	16030	多头	20120528 14:24	16030	1	0	0	-0	290684	正常
20120528 14:24	16030	空头	20120528 14:26	16025	1	0	1500	1500	292184	正常
20120528 14:26	16025	多头	20120528 14:27	16025	1	0	0	-0	292184	正常
20120528 14:27	16025	空头	20120528 14:29	16025	1	0	0	-0	292184	正常
20120528 14:29	16025	多头	20120528 14:30	16025	1	0	0	-0	292184	正常
20120528 14:30	16025	空头	20120528 14:31	16025	1	0	0	-0	292184	正常
20120528 14:31	16025	多头	20120528 14:32	16025	1	0	0	-0	292184	正常
20120528 14:32	16025	空头	20120528 14:33	16030	1	0	-1500	-1500	290684	正常
20120528 14:33	16030	多头	20120528 14:34	16035	1	0	1500	1500	292183	正常
20120528 14:34	16035	空头	20120528 14:35	16030	1	0	1500	1500	293683	正常
20120528 14:35	16030	多头	20120528 14:36	16035	1	0	1500	1500	295183	正常
20120528 14:36	16035	空头	20120528 14:37	16030	1	0	1500	1500	296683	正常
20120528 14:37	16030	多头	20120528 14:38	16030	1	0	0	-0	296683	正常
20120528 14:38	16030	空头	20120528 14:40	16030	1	0	0	-0	296683	正常
20120528 14:40	16030	多头	20120528 14:41	16030	1	0	0	-0	296683	正常
20120528 14:41	16030	空头	20120528 14:42	16030	1	0	0	-0	296683	正常
